,FieldID,Date,ATdiff,YR
694,NI_407,2019-08-10,-162,2019
695,NI_407,2019-08-20,-154,2019
696,NI_407,2019-09-01,-143,2019
697,NI_407,2019-09-10,-137,2019
698,NI_407,2019-09-20,-129,2019
699,NI_407,2019-10-01,-114,2019
700,NI_407,2019-10-10,-106,2019
701,NI_407,2019-10-20,-113,2019
702,NI_407,2019-11-01,-132,2019
703,NI_407,2019-11-10,-150,2019
704,NI_407,2019-11-20,-160,2019
705,NI_407,2019-12-01,-165,2019
706,NI_407,2019-12-10,-158,2019
707,NI_407,2019-12-20,-139,2019
708,NI_407,2020-01-01,-106,2019
709,NI_407,2020-01-10,-68,2019
710,NI_407,2020-01-20,-53,2019
